geography_id,geography_type,locality_code,district_code,geography_name_he,geography_name_en,district_he,district_en,population_approx,source,is_active
DIST_CENTER,district,,CENTER,מחוז המרכז,Center District,מחוז המרכז,Center,,cbs_table49,true
DIST_HAIFA,district,,HAIFA,מחוז חיפה,Haifa District,מחוז חיפה,Haifa,,cbs_table49,true
DIST_JER,district,,JERUSALEM,מחוז ירושלים,Jerusalem District,מחוז ירושלים,Jerusalem,,cbs_table49,true
DIST_NORTH,district,,NORTH,מחוז הצפון,North District,מחוז הצפון,North,,cbs_table49,true
DIST_SOUTH,district,,SOUTH,מחוז הדרום,South District,מחוז הדרום,South,,cbs_table49,true
DIST_TA,district,,TEL_AVIV,מחוז תל אביב,Tel Aviv District,מחוז תל אביב,Tel Aviv,,cbs_table49,true
10,locality,10,,תירוש,TIROSH,ירושלים,Jerusalem,,data.gov.il,true
1015,locality,1015,,מבשרת ציון,MEVASSERET ZIYYON,ירושלים,Jerusalem,,data.gov.il,true
102,locality,102,,מאיר שפיה,ME'IR SHEFEYA,חיפה,Haifa,,data.gov.il,true
1020,locality,1020,,אור עקיבא,OR AQIVA,חיפה,Haifa,,data.gov.il,true
1024,locality,1024,,חרוצים,HARUZIM,המרכז,Center,,data.gov.il,true
103,locality,103,,תל עדשים,TEL ADASHIM,הצפון,North,,data.gov.il,true
1031,locality,1031,,שדרות,SEDEROT,הדרום,South,,data.gov.il,true
1034,locality,1034,,קרית מלאכי,QIRYAT MAL'AKHI,הדרום,South,,data.gov.il,true
104,locality,104,,מזרע,MIZRA,הצפון,North,,data.gov.il,true
1041,locality,1041,,נצאצרה (שבט),NASASRA,הדרום,South,,data.gov.il,true
1042,locality,1042,,אבו עמאר (שבט),ABU AMMAR,הדרום,South,,data.gov.il,true
1043,locality,1043,,גיזו,GIZO,ירושלים,Jerusalem,,data.gov.il,true
1044,locality,1044,,יעף,YE'AF,המרכז,Center,,data.gov.il,true
1045,locality,1045,,שתולה,SHETULA,הצפון,North,,data.gov.il,true
1046,locality,1046,,אוהד,OHAD,הדרום,South,,data.gov.il,true
1047,locality,1047,,חזון,HAZON,הצפון,North,,data.gov.il,true
1050,locality,1050,,בית חשמונאי,BET HASHMONAY,המרכז,Center,,data.gov.il,true
1051,locality,1051,,תלמי אליהו,TALME ELIYYAHU,הדרום,South,,data.gov.il,true
1052,locality,1052,,קטורה,QETURA,הדרום,South,,data.gov.il,true
1053,locality,1053,,עין חצבה,EN HAZEVA,הדרום,South,,data.gov.il,true
1054,locality,1054,,תל שבע,TEL SHEVA,הדרום,South,,data.gov.il,true
1056,locality,1056,,עין כרם-ביס חקלאי,EN KAREM-B.S.HAQLA'I,ירושלים,Jerusalem,,data.gov.il,true
1057,locality,1057,,נווה זוהר,NEWE ZOHAR,הדרום,South,,data.gov.il,true
1058,locality,1058,,שדה ניצן,SEDE NIZZAN,הדרום,South,,data.gov.il,true
1059,locality,1059,,כסיפה,KUSEIFE,הדרום,South,,data.gov.il,true
106,locality,106,,כפר גדעון,KEFAR GID'ON,הצפון,North,,data.gov.il,true
1060,locality,1060,,לקיה,LAQYE,הדרום,South,,data.gov.il,true
1061,locality,1061,,נוף הגליל,NOF HAGALIL,הצפון,North,,data.gov.il,true
1063,locality,1063,,מעלות-תרשיחא,MA'ALOT-TARSHIHA,הצפון,North,,data.gov.il,true
1064,locality,1064,,אמירים,AMIRIM,הצפון,North,,data.gov.il,true
1065,locality,1065,,זמרת,ZIMRAT,הדרום,South,,data.gov.il,true
1066,locality,1066,,בני עיש,BENE AYISH,המרכז,Center,,data.gov.il,true
1067,locality,1067,,דובב,DOVEV,הצפון,North,,data.gov.il,true
1068,locality,1068,,אדמית,ADAMIT,הצפון,North,,data.gov.il,true
1069,locality,1069,,רם-און,RAM-ON,הצפון,North,,data.gov.il,true
107,locality,107,,כפר סילבר,KEFAR SILVER,הדרום,South,,data.gov.il,true
1070,locality,1070,,אביעזר,AVI'EZER,ירושלים,Jerusalem,,data.gov.il,true
1071,locality,1071,,נווה מיכאל,NEWE MIKHA'EL,ירושלים,Jerusalem,,data.gov.il,true
1072,locality,1072,,גן הדרום,GAN HADAROM,המרכז,Center,,data.gov.il,true
1076,locality,1076,,בית ברל,BET BERL,המרכז,Center,,data.gov.il,true
1077,locality,1077,,גבעת שפירא,GIV'AT SHAPPIRA,המרכז,Center,,data.gov.il,true
1079,locality,1079,,צפרירים,ZAFRIRIM,ירושלים,Jerusalem,,data.gov.il,true
1080,locality,1080,,מבועים,MABBU'IM,הדרום,South,,data.gov.il,true
1081,locality,1081,,אבן מנחם,EVEN MENAHEM,הצפון,North,,data.gov.il,true
1082,locality,1082,,מעגלים,MA'GALIM,הדרום,South,,data.gov.il,true
1083,locality,1083,,תושיה,TUSHIYYA,הדרום,South,,data.gov.il,true
1084,locality,1084,,בן שמן (כפר נוער),BEN SHEMEN(K.NO'AR),המרכז,Center,,data.gov.il,true
1085,locality,1085,,כרם שלום,KEREM SHALOM,הדרום,South,,data.gov.il,true
1094,locality,1094,,כרם ביבנה (ישיבה),KEREM BEYAVNE,המרכז,Center,,data.gov.il,true
1095,locality,1095,,כפר מימון,KEFAR MAYMON,הדרום,South,,data.gov.il,true
1098,locality,1098,,מרכז שפירא,MERKAZ SHAPPIRA,הדרום,South,,data.gov.il,true
11,locality,11,,ניר חן,NIR HEN,הדרום,South,,data.gov.il,true
1102,locality,1102,,צוקי ים,,המרכז,Center,,data.gov.il,true
1103,locality,1103,,גני הדר,GANNE HADAR,המרכז,Center,,data.gov.il,true
1104,locality,1104,,פוריה - כפר עבודה,PORIYYA-KEFAR AVODA,הצפון,North,,data.gov.il,true
1105,locality,1105,,פוריה - נווה עובד,PORIYYA-NEWE OVED,הצפון,North,,data.gov.il,true
1108,locality,1108,,אומן,OMEN,הצפון,North,,data.gov.il,true
1110,locality,1110,,חבר,HEVER,הצפון,North,,data.gov.il,true
1111,locality,1111,,צופיה,ZOFIYYA,המרכז,Center,,data.gov.il,true
1112,locality,1112,,יודפת,YODEFAT,הצפון,North,,data.gov.il,true
1113,locality,1113,,צור הדסה,ZUR HADASSA,ירושלים,Jerusalem,,data.gov.il,true
1114,locality,1114,,שריגים (לי-און),LI-ON,ירושלים,Jerusalem,,data.gov.il,true
1115,locality,1115,,אביבים,AVIVIM,הצפון,North,,data.gov.il,true
1117,locality,1117,,יעל,YA'EL,הצפון,North,,data.gov.il,true
112,locality,112,,כפר חסידים א',KEFAR HASIDIM ALEF,חיפה,Haifa,,data.gov.il,true
1123,locality,1123,,אדרת,ADDERET,ירושלים,Jerusalem,,data.gov.il,true
1124,locality,1124,,נאות הכיכר,NE'OT HAKIKKAR,הדרום,South,,data.gov.il,true
1125,locality,1125,,אלמגור,ALMAGOR,הצפון,North,,data.gov.il,true
1126,locality,1126,,אילות,ELOT,הדרום,South,,data.gov.il,true
1127,locality,1127,,מעלה גלבוע,MA'ALE GILBOA,הצפון,North,,data.gov.il,true
1128,locality,1128,,מי עמי,ME AMMI,חיפה,Haifa,,data.gov.il,true
1129,locality,1129,,גרופית,GEROFIT,הדרום,South,,data.gov.il,true
113,locality,113,,אדירים,ADDIRIM,הצפון,North,,data.gov.il,true
1130,locality,1130,,כפר רוזנואלד (זרעית),KEFAR ROZENWALD(ZAR.,הצפון,North,,data.gov.il,true
1132,locality,1132,,שניר,SENIR,הצפון,North,,data.gov.il,true
1133,locality,1133,,ורדון,WARDON,הדרום,South,,data.gov.il,true
1134,locality,1134,,יד השמונה,YAD HASHEMONA,ירושלים,Jerusalem,,data.gov.il,true
1136,locality,1136,,צוחר,ZOHAR,הדרום,South,,data.gov.il,true
1137,locality,1137,,קרית יערים,QIRYAT YE'ARIM,ירושלים,Jerusalem,,data.gov.il,true
1138,locality,1138,,יעד,YA'AD,הצפון,North,,data.gov.il,true
1139,locality,1139,,כרמיאל,KARMI'EL,הצפון,North,,data.gov.il,true
1140,locality,1140,,מדרשת בן גוריון,MIDRESHET BEN GURION,הדרום,South,,data.gov.il,true
1141,locality,1141,,מבוא מודיעים,MEVO MODI'IM,המרכז,Center,,data.gov.il,true
1143,locality,1143,,נס עמים,NES AMMIM,הצפון,North,,data.gov.il,true
1144,locality,1144,,ידידה,YEDIDA,ירושלים,Jerusalem,,data.gov.il,true
1145,locality,1145,,אלומה,ALUMMA,הדרום,South,,data.gov.il,true
1146,locality,1146,,עלומים,ALUMIM,הדרום,South,,data.gov.il,true
1147,locality,1147,,נטועה,NETU'A,הצפון,North,,data.gov.il,true
1148,locality,1148,,צור נתן,ZUR NATAN,המרכז,Center,,data.gov.il,true
1149,locality,1149,,עזר,EZER,הדרום,South,,data.gov.il,true
115,locality,115,,חופית,HOFIT,המרכז,Center,,data.gov.il,true
1150,locality,1150,,צופר,ZOFAR,הדרום,South,,data.gov.il,true
1151,locality,1151,,פארן,PARAN,הדרום,South,,data.gov.il,true
1152,locality,1152,,אשלים,ASHALIM,הדרום,South,,data.gov.il,true
1153,locality,1153,,כישור,KISHOR,הצפון,North,,data.gov.il,true
1154,locality,1154,,מיטל,METAL,הצפון,North,,data.gov.il,true
1155,locality,1155,,מגן שאול,MAGEN SHA'UL,הצפון,North,,data.gov.il,true
1156,locality,1156,,סמר,SAMAR,הדרום,South,,data.gov.il,true
1157,locality,1157,,אחווה,AHAWA,הדרום,South,,data.gov.il,true
1158,locality,1158,,יהל,YAHEL,הדרום,South,,data.gov.il,true
1160,locality,1160,,שכניה,SHEKHANYA,הצפון,North,,data.gov.il,true
1161,locality,1161,,רהט,RAHAT,הדרום,South,,data.gov.il,true
1162,locality,1162,,בית רימון,BET RIMMON,הצפון,North,,data.gov.il,true
1163,locality,1163,,מורן,MORAN,הצפון,North,,data.gov.il,true
1165,locality,1165,,שילת,SHILAT,המרכז,Center,,data.gov.il,true
1166,locality,1166,,כפר רות,KEFAR RUT,המרכז,Center,,data.gov.il,true
1167,locality,1167,,קיסריה,QESARIYYA,חיפה,Haifa,,data.gov.il,true
1169,locality,1169,,הוואשלה (שבט),HAWASHLA,הדרום,South,,data.gov.il,true
1170,locality,1170,,סייד (שבט),SAYYID,הדרום,South,,data.gov.il,true
1171,locality,1171,,לוטם,LOTEM,הצפון,North,,data.gov.il,true
1172,locality,1172,,תובל,TUVAL,הצפון,North,,data.gov.il,true
1173,locality,1173,,לפידות,LAPPIDOT,הצפון,North,,data.gov.il,true
1174,locality,1174,,מנוף,MANOF,הצפון,North,,data.gov.il,true
1175,locality,1175,,עידן,IDDAN,הדרום,South,,data.gov.il,true
1176,locality,1176,,ספיר,SAPPIR,הדרום,South,,data.gov.il,true
1177,locality,1177,,טללים,TELALIM,הדרום,South,,data.gov.il,true
1178,locality,1178,,מורשת,MORESHET,הצפון,North,,data.gov.il,true
1179,locality,1179,,קורנית,QORANIT,הצפון,North,,data.gov.il,true
1180,locality,1180,,צביה,ZVIYYA,הצפון,North,,data.gov.il,true
1181,locality,1181,,טל-אל,TAL-EL,הצפון,North,,data.gov.il,true
1182,locality,1182,,אלון הגליל,ALLON HAGALIL,הצפון,North,,data.gov.il,true
1183,locality,1183,,כליל,KELIL,הצפון,North,,data.gov.il,true
1184,locality,1184,,מתת,MATTAT,הצפון,North,,data.gov.il,true
1185,locality,1185,,פלך,PELEKH,הצפון,North,,data.gov.il,true
1186,locality,1186,,הושעיה,HOSHA'AYA,הצפון,North,,data.gov.il,true
1187,locality,1187,,עיר אובות,IR OVOT,הדרום,South,,data.gov.il,true
1188,locality,1188,,אשחר,ESHHAR,הצפון,North,,data.gov.il,true
1190,locality,1190,,מצפה נטופה,MIZPE NETOFA,הצפון,North,,data.gov.il,true
1191,locality,1191,,בר יוחאי,BAR YOHAY,הצפון,North,,data.gov.il,true
1192,locality,1192,,ערערה-בנגב,AR'ARA-BANEGEV,הדרום,South,,data.gov.il,true
1195,locality,1195,,ניצנה (קהילת חינוך),NIZZANA (QEHILAT HIN,הדרום,South,,data.gov.il,true
1196,locality,1196,,מחנה יתיר,MAHANE YATTIR,הדרום,South,,data.gov.il,true
1197,locality,1197,,נאות סמדר,SHIZZAFON,הדרום,South,,data.gov.il,true
1198,locality,1198,,כרמים,KERAMIM,הדרום,South,,data.gov.il,true
1199,locality,1199,,עדי,ADI,הצפון,North,,data.gov.il,true
1200,locality,1200,,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE,המרכז,Center,,data.gov.il,true
1201,locality,1201,,כמון,KAMMON,הצפון,North,,data.gov.il,true
1202,locality,1202,,מכמנים,MIKHMANNIM,הצפון,North,,data.gov.il,true
1203,locality,1203,,הררית,HARARIT,הצפון,North,,data.gov.il,true
1204,locality,1204,,גילון,GILON,הצפון,North,,data.gov.il,true
1205,locality,1205,,מנות,MANOT,הצפון,North,,data.gov.il,true
1206,locality,1206,,גיתה,GITTA,הצפון,North,,data.gov.il,true
1207,locality,1207,,לבון,LAVON,הצפון,North,,data.gov.il,true
1208,locality,1208,,הילה,HILLA,הצפון,North,,data.gov.il,true
1209,locality,1209,,חרשים,HARASHIM,הצפון,North,,data.gov.il,true
1210,locality,1210,,כחל,KAHAL,הצפון,North,,data.gov.il,true
1211,locality,1211,,קדרים,QADDARIM,הצפון,North,,data.gov.il,true
1212,locality,1212,,עמוקה,AMUQQA,הצפון,North,,data.gov.il,true
1213,locality,1213,,צבעון,ZIV'ON,הצפון,North,,data.gov.il,true
1214,locality,1214,,טפחות,TEFAHOT,הצפון,North,,data.gov.il,true
1219,locality,1219,,גורנות הגליל,GORNOT HAGALIL,הצפון,North,,data.gov.il,true
122,locality,122,,רמת ישי,RAMAT YISHAY,הצפון,North,,data.gov.il,true
1220,locality,1220,,אבירים,ABBIRIM,הצפון,North,,data.gov.il,true
1221,locality,1221,,צורית,ZURIT,הצפון,North,,data.gov.il,true
1222,locality,1222,,מצפה אביב,MIZPE AVIV,הצפון,North,,data.gov.il,true
1223,locality,1223,,שדי אברהם,SEDE AVRAHAM,הדרום,South,,data.gov.il,true
1224,locality,1224,,כוכב יאיר-צור יגאל,KOCHAV YAIR TSUR YI,המרכז,Center,,data.gov.il,true
1225,locality,1225,,רביד,RAVID,הצפון,North,,data.gov.il,true
1226,locality,1226,,יובלים,YUVALIM,הצפון,North,,data.gov.il,true
1227,locality,1227,,יתד,YATED,הדרום,South,,data.gov.il,true
1228,locality,1228,,רקפת,RAQEFET,הצפון,North,,data.gov.il,true
1229,locality,1229,,כלנית,KALLANIT,הצפון,North,,data.gov.il,true
1230,locality,1230,,לבנים,LIVNIM,הצפון,North,,data.gov.il,true
1231,locality,1231,,פרי גן,PERI GAN,הדרום,South,,data.gov.il,true
1232,locality,1232,,יבול,YEVUL,הדרום,South,,data.gov.il,true
1233,locality,1233,,שקף,SHEQEF,הדרום,South,,data.gov.il,true
1234,locality,1234,,קבועה (שבט),QABBO'A,הדרום,South,,data.gov.il,true
1235,locality,1235,,שורשים,SHORASHIM,הצפון,North,,data.gov.il,true
1236,locality,1236,,נירית,NIRIT,המרכז,Center,,data.gov.il,true
1237,locality,1237,,תלמי יוסף,TALME YOSEF,הדרום,South,,data.gov.il,true
1238,locality,1238,,סופה,SUFA,הדרום,South,,data.gov.il,true
1239,locality,1239,,חולית,HOLIT,הדרום,South,,data.gov.il,true
1240,locality,1240,,עין הבשור,EN HABESOR,הדרום,South,,data.gov.il,true
1241,locality,1241,,דקל,DEQEL,הדרום,South,,data.gov.il,true
1242,locality,1242,,נתיב העשרה,NETIV HAASARA,הדרום,South,,data.gov.il,true
1243,locality,1243,,קציר,QAZIR,חיפה,Haifa,,data.gov.il,true
1244,locality,1244,,תמרת,TIMRAT,הצפון,North,,data.gov.il,true
1245,locality,1245,,סלמה,SALLAMA,הצפון,North,,data.gov.il,true
1246,locality,1246,,עראמשה,ARAMSHA,הצפון,North,,data.gov.il,true
1247,locality,1247,,חריש,HARISH,חיפה,Haifa,,data.gov.il,true
1248,locality,1248,,אליפז,ELIFAZ,הדרום,South,,data.gov.il,true
1249,locality,1249,,הרדוף,HARDUF,הצפון,North,,data.gov.il,true
1251,locality,1251,,עין תמר,EN TAMAR,הדרום,South,,data.gov.il,true
1252,locality,1252,,כורזים,KORAZIM,הצפון,North,,data.gov.il,true
1253,locality,1253,,אמנון,AMNUN,הצפון,North,,data.gov.il,true
1254,locality,1254,,נטף,NATAF,ירושלים,Jerusalem,,data.gov.il,true
1255,locality,1255,,לוטן,LOTAN,הדרום,South,,data.gov.il,true
1256,locality,1256,,אשרת,ASHERAT,הצפון,North,,data.gov.il,true
1257,locality,1257,,חנתון,HANNATON,הצפון,North,,data.gov.il,true
1258,locality,1258,,מסד,MASSAD,הצפון,North,,data.gov.il,true
1259,locality,1259,,נווה שלום,NEWE SHALOM,ירושלים,Jerusalem,,data.gov.il,true
126,locality,126,,שריד,SARID,הצפון,North,,data.gov.il,true
1260,locality,1260,,רתמים,RETAMIM,הדרום,South,,data.gov.il,true
1261,locality,1261,,הר עמשא,HAR AMASA,הדרום,South,,data.gov.il,true
1262,locality,1262,,צוקים,MAHANE BILDAD,הדרום,South,,data.gov.il,true
1263,locality,1263,,כפר ורדים,KEFAR WERADIM,הצפון,North,,data.gov.il,true
1264,locality,1264,,כרמי יוסף,KARME YOSEF,המרכז,Center,,data.gov.il,true
1265,locality,1265,,שומריה,SHOMERIYYA,הדרום,South,,data.gov.il,true
1266,locality,1266,,שחרות,SHAHARUT,הדרום,South,,data.gov.il,true
1267,locality,1267,,שיטים,NAHAL SHITTIM,הדרום,South,,data.gov.il,true
1268,locality,1268,,מיתר,METAR,הדרום,South,,data.gov.il,true
127,locality,127,,רמת רחל,RAMAT RAHEL,ירושלים,Jerusalem,,data.gov.il,true
1271,locality,1271,,להבים,LEHAVIM,הדרום,South,,data.gov.il,true
1272,locality,1272,,חלוץ,HALUZ,הצפון,North,,data.gov.il,true
1274,locality,1274,,גן נר,GAN NER,הצפון,North,,data.gov.il,true
1275,locality,1275,,אבטליון,AVTALYON,הצפון,North,,data.gov.il,true
1276,locality,1276,,אשבל,NAHAL ESHBAL,הצפון,North,,data.gov.il,true
1278,locality,1278,,באר מילכה,BE'ER MILKA,הדרום,South,,data.gov.il,true
1279,locality,1279,,נווה חריף,NEWE HARIF,הדרום,South,,data.gov.il,true
128,locality,128,,גת רימון,GAT RIMMON,המרכז,Center,,data.gov.il,true
1280,locality,1280,,ניצני סיני,NIZZANE SINAY,הדרום,South,,data.gov.il,true
1282,locality,1282,,מירב,MERAV,הצפון,North,,data.gov.il,true
1283,locality,1283,,תל תאומים,TEL TE'OMIM,הצפון,North,,data.gov.il,true
1284,locality,1284,,נופית,NOFIT,חיפה,Haifa,,data.gov.il,true
1285,locality,1285,,כרכום,KARKOM,הצפון,North,,data.gov.il,true
1286,locality,1286,,שגב-שלום,SEGEV-SHALOM,הדרום,South,,data.gov.il,true
1287,locality,1287,,שני,SHANI,הדרום,South,,data.gov.il,true
1288,locality,1288,,גבעת אלה,GIV'AT ELA,הצפון,North,,data.gov.il,true
1290,locality,1290,,זמר,ZEMER,המרכז,Center,,data.gov.il,true
1291,locality,1291,,כמהין,KEMEHIN,הדרום,South,,data.gov.il,true
1292,locality,1292,,ג'דיידה-מכר,JUDEIDE-MAKER,הצפון,North,,data.gov.il,true
1293,locality,1293,,גבעת אבני,GIV'AT AVNI,הצפון,North,,data.gov.il,true
1294,locality,1294,,אור הגנוז,OR HAGANUZ,הצפון,North,,data.gov.il,true
1295,locality,1295,,יאנוח-ג'ת,YANUH-JAT,הצפון,North,,data.gov.il,true
1296,locality,1296,,כסרא-סמיע,KISRA-SUMEI,הצפון,North,,data.gov.il,true
1297,locality,1297,,כפר חנניה,KEFAR HANANYA,הצפון,North,,data.gov.il,true
1298,locality,1298,,אתגר,ETGAR,הצפון,North,,data.gov.il,true
13,locality,13,,חצבה,HAZEVA,הדרום,South,,data.gov.il,true
130,locality,130,,משמר העמק,MISHMAR HAEMEQ,הצפון,North,,data.gov.il,true
1303,locality,1303,,חורה,HURA,הדרום,South,,data.gov.il,true
1304,locality,1304,,שוהם,SHOHAM,המרכז,Center,,data.gov.il,true
1309,locality,1309,,אלעד,EL'AD,המרכז,Center,,data.gov.il,true
1310,locality,1310,,לפיד,LAPPID,המרכז,Center,,data.gov.il,true
1311,locality,1311,,אבשלום,AVSHALOM,הדרום,South,,data.gov.il,true
1313,locality,1313,,פוריה עילית,PORIYYA ILLIT,הצפון,North,,data.gov.il,true
1314,locality,1314,,נווה זיו,NEWE ZIV,הצפון,North,,data.gov.il,true
1315,locality,1315,,מתן,MATTAN,המרכז,Center,,data.gov.il,true
1316,locality,1316,,אל-עריאן,AL-ARYAN,חיפה,Haifa,,data.gov.il,true
1317,locality,1317,,דמיידה,DEMEIDE,הצפון,North,,data.gov.il,true
1318,locality,1318,,מבואות ים,MEVO'OT YAM,המרכז,Center,,data.gov.il,true
1319,locality,1319,,בת חפר,BAT HEFER,המרכז,Center,,data.gov.il,true
132,locality,132,,כפר ברוך,KEFAR BARUKH,הצפון,North,,data.gov.il,true
1320,locality,1320,,עין חוד,EIN HOD,חיפה,Haifa,,data.gov.il,true
1321,locality,1321,,ח'ואלד,KHAWALED,חיפה,Haifa,,data.gov.il,true
1322,locality,1322,,הודיות,HODAYOT,הצפון,North,,data.gov.il,true
1323,locality,1323,,בת הדר,BAT HADAR,הדרום,South,,data.gov.il,true
1324,locality,1324,,ארסוף,ARSUF,המרכז,Center,,data.gov.il,true
1325,locality,1325,,כפר זוהרים,KEFAR ZOHARIM,ירושלים,Jerusalem,,data.gov.il,true
1326,locality,1326,,בסמה,BASMA,חיפה,Haifa,,data.gov.il,true
1327,locality,1327,,מעלה עירון,MA'ALE IRON,חיפה,Haifa,,data.gov.il,true
133,locality,133,,גבת,GEVAT,הצפון,North,,data.gov.il,true
1330,locality,1330,,אחוזת ברק,AHUZZAT BARAQ,הצפון,North,,data.gov.il,true
1331,locality,1331,,כמאנה,,הצפון,North,,data.gov.il,true
1332,locality,1332,,חוסנייה,HUSSNIYYA,הצפון,North,,data.gov.il,true
1333,locality,1333,,נוף איילון,NOF AYYALON,המרכז,Center,,data.gov.il,true
1334,locality,1334,,ראס אל-עין,RAS AL-EIN,הצפון,North,,data.gov.il,true
1335,locality,1335,,ערב אל נעים,ARRAB AL NAIM,הצפון,North,,data.gov.il,true
1336,locality,1336,,אירוס,IRUS,המרכז,Center,,data.gov.il,true
1337,locality,1337,,שמשית,SHIMSHIT,הצפון,North,,data.gov.il,true
1338,locality,1338,,כדיתה,KADDITA,הצפון,North,,data.gov.il,true
1339,locality,1339,,אל-עזי,AL-AZY,הדרום,South,,data.gov.il,true
134,locality,134,,יפעת,YIF'AT,הצפון,North,,data.gov.il,true
1340,locality,1340,,מרחב עם,MERHAV AM,הדרום,South,,data.gov.il,true
1341,locality,1341,,רוח מדבר,RUAH MIDBAR,הדרום,South,,data.gov.il,true
1342,locality,1342,,אבו קרינאת (יישוב),ABU QUREINAT,הדרום,South,,data.gov.il,true
1343,locality,1343,,מכחול,MAKCHUL,הדרום,South,,data.gov.il,true
1344,locality,1344,,גבעות בר,GEVA'OT BAR,הדרום,South,,data.gov.il,true
1345,locality,1345,,צור יצחק,ZUR YIZHAQ,המרכז,Center,,data.gov.il,true
1346,locality,1346,,תראבין א-צאנע(ישוב),TARABIN AS-SANI,הדרום,South,,data.gov.il,true
1347,locality,1347,,קצר א-סר,,הדרום,South,,data.gov.il,true
1348,locality,1348,,ביר הדאג',BIR HADAGE,הדרום,South,,data.gov.il,true
1349,locality,1349,,דריג'את,DERIG'AT,הדרום,South,,data.gov.il,true
135,locality,135,,רמת דוד,RAMAT DAWID,הצפון,North,,data.gov.il,true
1358,locality,1358,,אום בטין,UMM BATIN,הדרום,South,,data.gov.il,true
1359,locality,1359,,אל סייד,AL SAYYID,הדרום,South,,data.gov.il,true
1360,locality,1360,,סעוה,SA'WA,הדרום,South,,data.gov.il,true
1361,locality,1361,,בת חן,BAT HEN,המרכז,Center,,data.gov.il,true
1362,locality,1362,,גבעות עדן,GIV'OT EDEN,ירושלים,Jerusalem,,data.gov.il,true
1363,locality,1363,,בני נצרים,BENE NEZARIM,הדרום,South,,data.gov.il,true
1364,locality,1364,,שלומית,SHLOMIT,הדרום,South,,data.gov.il,true
1365,locality,1365,,אליאב,ELIAV,הדרום,South,,data.gov.il,true
1366,locality,1366,,נווה,NAVE,הדרום,South,,data.gov.il,true
1367,locality,1367,,כחלה,KOCHLEA,הדרום,South,,data.gov.il,true
1368,locality,1368,,בני דקלים,BNE DKALIM,הדרום,South,,data.gov.il,true
1369,locality,1369,,נטע,NETA,הדרום,South,,data.gov.il,true
1370,locality,1370,,מצפה אילן,MITSPE ILAN,חיפה,Haifa,,data.gov.il,true
1371,locality,1371,,גני טל,GANNE TAL,המרכז,Center,,data.gov.il,true
1372,locality,1372,,נצר חזני,NEZER HAZZANI,המרכז,Center,,data.gov.il,true
1373,locality,1373,,שלווה במדבר,SHALVA BAMIDBAR,הדרום,South,,data.gov.il,true
1374,locality,1374,,כרמי קטיף,KARME QATIF,הדרום,South,,data.gov.il,true
1375,locality,1375,,אבו תלול,ABU TULUL,הדרום,South,,data.gov.il,true
1376,locality,1376,,באר גנים,BEER GANNIM,הדרום,South,,data.gov.il,true
1377,locality,1377,,שבי דרום,SHAVE DAROM,הדרום,South,,data.gov.il,true
1378,locality,1378,,שיזף,SHEZAF,הדרום,South,,data.gov.il,true
139,locality,139,,עין שמר,EN SHEMER,חיפה,Haifa,,data.gov.il,true
140,locality,140,,כפר יהושע,KEFAR YEHOSHUA,הצפון,North,,data.gov.il,true
141,locality,141,,ברק,BARAQ,הצפון,North,,data.gov.il,true
1411,locality,1411,,מחנה הילה,MAHANE HILLA,המרכז,Center,,data.gov.il,true
1412,locality,1412,,מחנה תל נוף,MAHANE TEL NOF,המרכז,Center,,data.gov.il,true
1413,locality,1413,,מחנה יהודית,MAHANE YEHUDIT,הצפון,North,,data.gov.il,true
1414,locality,1414,,מחנה מרים,MAHANE MIRYAM,הדרום,South,,data.gov.il,true
1415,locality,1415,,מחנה יפה,MAHANE YAFA,הדרום,South,,data.gov.il,true
1416,locality,1416,,מחנה יוכבד,MAHANE YOKHVED,הדרום,South,,data.gov.il,true
1418,locality,1418,,מחנה טלי,MAHANE TALI,הדרום,South,,data.gov.il,true
1419,locality,1419,,ניצן ב',NIZZAN B,הדרום,South,,data.gov.il,true
142,locality,142,,שדה יעקב,SEDE YA'AQOV,הצפון,North,,data.gov.il,true
143,locality,143,,בית זרע,BET ZERA,הצפון,North,,data.gov.il,true
144,locality,144,,גן שלמה,GAN SHELOMO,המרכז,Center,,data.gov.il,true
145,locality,145,,גדיש,GADISH,הצפון,North,,data.gov.il,true
146,locality,146,,דבורה,DEVORA,הצפון,North,,data.gov.il,true
147,locality,147,,גבעת ברנר,GIV'AT BRENNER,המרכז,Center,,data.gov.il,true
15,locality,15,,נועם,NO'AM,הדרום,South,,data.gov.il,true
154,locality,154,,תל מונד,TEL MOND,המרכז,Center,,data.gov.il,true
155,locality,155,,באר טוביה,BE'ER TUVEYA,הדרום,South,,data.gov.il,true
156,locality,156,,עיינות,AYANOT,המרכז,Center,,data.gov.il,true
157,locality,157,,עין ורד,EN WERED,המרכז,Center,,data.gov.il,true
158,locality,158,,נען,NA'AN,המרכז,Center,,data.gov.il,true
159,locality,159,,בית חנן,BET HANAN,המרכז,Center,,data.gov.il,true
16,locality,16,,בית ניר,BET NIR,הדרום,South,,data.gov.il,true
160,locality,160,,חולדה,HULDA,המרכז,Center,,data.gov.il,true
162,locality,162,,חירות,HERUT,המרכז,Center,,data.gov.il,true
163,locality,163,,תימורים,TIMMORIM,הדרום,South,,data.gov.il,true
164,locality,164,,מלאה,MELE'A,הצפון,North,,data.gov.il,true
